"Income.Group","Region","Country","Year","Urban","AgingPop","FemLab","Unemploy","GDPg","GDPpcap","FDIGDP","FDIusd","HDI","LEI","IncI","EduI","EPI","EFI","ESGcomp"
"High income","Europe & Central Asia","Cyprus",2013,67.1,12.2,45.2,15.9,-6.55307755845473,27729.1926990735,108.641707259097,-3885.09265902565,85.4,92.3,85.5,78.8,68.9533543466512,69,75.5993396373287
"High income","Europe & Central Asia","Cyprus",2014,67,12.5,46,16.1,-1.86371685653697,27129.6261211298,223.705992322947,-14314.2973628819,85.6,92.6,85.6,79.3,68.8178354985643,67.6,75.2586839829026
"High income","Europe & Central Asia","Cyprus",2015,66.9,12.8,46.4,14.9,3.37466850315,23333.7149112129,146.419496843307,-15284.6279408199,86.4,92.8,86.7,80.1,69.2983756313416,67.9,75.7728460227358
"High income","Europe & Central Asia","Cyprus",2016,66.9,13.1,46.2,12.9,6.74659936224045,24532.5190588269,40.7267692608838,2086.2060133524,86.9,93.1,86.8,81.1,68.299135554379,68.7,75.8997406663137
"High income","Europe & Central Asia","Cyprus",2017,66.8,13.4,46.2,11.1,4.36123796615959,26338.6943443136,81.100606872169,1639.6311717783,87.1,93.3,87.2,81.1,67.8717045839073,67.9,75.6115113751722
"High income","Europe & Central Asia","Cyprus",2018,66.8,13.7,46,8.4,4.05663229153157,28689.7067225792,20.858715451638,8489.88019254914,87.3,93.6,87.6,81.1,68.0886175752761,67.8,75.7399186059162
"High income","Europe & Central Asia","Cyprus",2019,66.8,14,46.1,7.3,3.23009031446846,27858.3709958327,97.0531970741159,10143.6424929692,NA,NA,NA,NA,68.3168924089009,68.1,NA
"High income","Europe & Central Asia","Denmark",1990,84.8,15.6,46.3,9.1,1.47524426157177,26891.4464489571,0.81892844642037,-350.08760851962,79.9,84.5,87.5,69,NA,NA,NA
"High income","Europe & Central Asia","Denmark",1991,84.9,15.6,46.7,9.1,1.39363400503063,27011.3774590051,1.11511497286159,-299.472545750164,80.4,84.7,87.7,70,NA,NA,NA
"High income","Europe & Central Asia","Denmark",1992,84.9,15.5,46.9,9,1.95700670472409,29569.6603567112,0.665324523329376,-1218.66643438801,80.9,84.9,87.9,70.8,NA,NA,NA
"High income","Europe & Central Asia","Denmark",1993,84.9,15.5,46.8,10.7,0.0106876521799961,27597.9752286357,1.19610229283985,339.770298960899,81.5,85.1,88,72.3,NA,NA,NA
"High income","Europe & Central Asia","Denmark",1994,85,15.4,45.8,8,5.33246266135845,29995.5796235479,3.20575169671378,844.397585841224,82.4,85.3,88.7,73.9,NA,NA,NA
"High income","Europe & Central Asia","Denmark",1995,85,15.2,45.2,7,3.02758730901766,35351.3654606819,2.23744289173865,1170.75333557635,83.1,85.6,89.2,75.1,69.7645242306697,67.3,74.4393572692009
"High income","Europe & Central Asia","Denmark",1996,85,15.2,45.4,6.8,2.90009972939423,35650.7140860994,0.412212569270951,-1737.01852691019,83.7,85.9,89.5,76.3,69.6791492447741,67.3,74.6537447734322
"High income","Europe & Central Asia","Denmark",1997,85,15.1,45.5,5.4,3.26089019723177,32835.9399398833,1.60868342201278,-1563.12942681748,84.3,86.2,89.9,77.4,69.8085532146546,67.5,74.9925659643964
"High income","Europe & Central Asia","Denmark",1998,85.1,15,46.3,5,2.21815869903659,33368.142415092,3.77116701349912,2460.06316939408,84.9,86.5,90.3,78.4,69.84373949362,67.5,75.2297885147527
"High income","Europe & Central Asia","Denmark",1999,85.1,14.9,46.2,5.1,2.94802217396024,33440.7948054204,9.46697462674685,-971.169201282501,86.1,86.9,90.7,80.9,70.215641428114,68.1,75.9613590951008
"High income","Europe & Central Asia","Denmark",2000,85.1,14.9,46.5,4.5,3.74686261409498,30743.5476816354,21.9380936434814,7632.07964161947,86.3,87.3,91,80.9,72.6185227546083,68.3,76.8355568263825
"High income","Europe & Central Asia","Denmark",2001,85.2,14.9,46.6,4.2,0.823153020719275,30751.654348268,5.63524699016127,-3867.13276320568,87.6,87.6,91.2,84.2,73.0972861643802,68.3,77.4858525159807
"High income","Europe & Central Asia","Denmark",2002,85.3,14.9,46.4,4.3,0.466345549014747,33228.6935448819,2.48030851638993,1781.03618782995,88.3,88,91.3,85.8,75.26816511371,71.1,79.2571162007797
"High income","Europe & Central Asia","Denmark",2003,85.4,14.9,46.3,5.4,0.390058528624792,40458.7773986609,0.543258463167203,328.531910087002,89.4,88.4,91.3,88.5,75.891566468022,73.2,80.4874699404066
"High income","Europe & Central Asia","Denmark",2004,85.6,15,46.5,5.2,2.66821929069209,46511.5983324305,-3.50243080506856,1125.76496730702,89.8,88.7,91.9,88.9,77.1348298657709,72.4,80.7937822930646
"High income","Europe & Central Asia","Denmark",2005,85.9,15.2,46.7,4.8,2.33664132484286,48799.8256011275,4.857700582033,-4121.37212338959,90.3,89.1,92.3,89.5,79.8890889121856,75.3,82.6767266736557
"High income","Europe & Central Asia","Denmark",2006,86.1,15.4,46.9,3.9,3.91300794127373,52026.9995142723,0.84318706518409,-5614.23018228368,90.5,89.5,92.8,89,76.6304223671347,75.4,81.7824600434737
"High income","Europe & Central Asia","Denmark",2007,86.3,15.7,46.9,3.8,0.909238959176889,58487.0549677696,3.69711411627472,-5522.77765756807,90.4,90,92.8,88.4,75.5958080779612,77,81.9387424233883
"High income","Europe & Central Asia","Denmark",2008,86.5,16,46.9,3.4,-0.512016734783217,64322.0635020842,0.620106753447922,-16554.6728377737,90.9,90.5,92.7,89.7,75.5973491746343,79.2,82.825871419057
"High income","Europe & Central Asia","Denmark",2009,86.7,16.3,47.1,6,-4.9065477294027,58163.2768762815,1.17390242059711,-2390.25359447888,90.6,90.9,91.9,89.1,76.4385680943371,79.6,83.0649037616345
"High income","Europe & Central Asia","Denmark",2010,86.8,16.7,47.1,7.5,1.87099110975051,58041.3984363385,-3.65466908301772,-11194.0352636238,91,91.4,92.2,89.5,77.0508059707141,77.9,82.8985751245476
"High income","Europe & Central Asia","Denmark",2011,87,17,47.3,7.6,1.33677777779432,61753.647131977,3.94150318758658,435.906393005073,92.2,91.9,92.4,92.4,78.5514483219522,78.6,84.038767829919
"High income","Europe & Central Asia","Denmark",2012,87.1,17.5,47.4,7.5,0.22649979701626,58507.5080517852,-4.99767032555428,-5411.28538097363,92.4,92.2,92.4,92.5,80.4866266771256,76.2,83.9526546698043
"High income","Europe & Central Asia","Denmark",2013,87.3,18,47.6,7,0.933340957051087,61191.1937042028,0.198012180552081,-6327.99875853024,92.6,92.6,92.6,92.6,80.0616335979615,76.1,83.8884900793884
"High income","Europe & Central Asia","Denmark",2014,87.4,18.6,47.3,6.6,1.61939381663372,62548.9847332908,1.86330528301876,-3342.2657304483,92.8,92.8,92.8,92.7,81.5498707935076,76.1,84.4016279047189
"High income","Europe & Central Asia","Denmark",2015,87.5,19,47.1,6.2,2.3425904296801,53254.8560039631,0.611475187537009,-5406.5793866534,92.6,93,93,91.8,84.6346369369508,76.3,85.3203910810852
"High income","Europe & Central Asia","Denmark",2016,87.6,19.4,47.4,6.2,3.24595766559814,54663.9983719195,2.49237426030716,-10187.6218313192,92.8,93.2,93.2,92,84.6724931780368,75.3,85.111747953411
"High income","Europe & Central Asia","Denmark",2017,87.8,19.7,47.4,5.7,2.036165206055,57141.0598350414,1.02511761045327,-5344.15469538651,92.9,93.4,93.4,92,84.855173478314,75.1,85.1598853768275
"High income","Europe & Central Asia","Denmark",2018,87.9,19.8,47.4,5,2.39132968541817,61390.6930097009,0.327884742018437,639.153132317255,93,93.5,93.5,92,84.9301838320837,76.6,85.6590551496251
"High income","Europe & Central Asia","Denmark",2019,88,20,47.4,4.9,2.36584645609345,59822.0929608968,-2.2516121746685,-15316.8983283652,NA,NA,NA,NA,85.0927826089757,76.7,NA
"Upper middle income","Latin America & Caribbean","Dominican Republic",1990,55.2,3.7,30.3,6.2,-5.45431239470214,991.614424124905,1.87738325229611,132.8,59.3,71.7,59.9,48.5,NA,NA,NA
"Upper middle income","Latin America & Caribbean","Dominican Republic",1991,55.5,3.8,30.2,6.2,0.944138889146018,1338.89604477862,1.48957474567246,145,59.7,72.2,59.7,49.3,NA,NA,NA
"Upper middle income","Latin America & Caribbean","Dominican Republic",1992,55.8,3.9,31,6.3,11.2209327396002,1532.90322395673,1.58238557959382,179.7,60.6,72.7,61.2,50.1,NA,NA,NA
"Upper middle income","Latin America & Caribbean","Dominican Republic",1993,56,4,31.5,6.4,7.36451304171301,1733.40045528614,1.45783488936631,189.3,61.3,73.2,61.7,50.9,NA,NA,NA
"Upper middle income","Latin America & Caribbean","Dominican Republic",1994,56.8,4.1,31.5,6.4,2.60035426827731,1908.4847543857,1.41909865845282,206.8,61.8,73.7,61.9,51.7,NA,NA,NA
"Upper middle income","Latin America & Caribbean","Dominican Republic",1995,57.6,4.2,31.9,6.4,5.68543073698642,2122.79766569208,2.51465790128449,414.3,62.4,74.1,62.5,52.5,28.847818725624,55.8,50.6076789510205
"Upper middle income","Latin America & Caribbean","Dominican Republic",1996,58.4,4.3,32.3,6.4,5.97782511434266,2293.75524674311,0.735677376031846,96.5,63,74.5,63.2,53.1,28.8209278187849,58.1,51.5162783456355
"Upper middle income","Latin America & Caribbean","Dominican Republic",1997,59.3,4.5,33,6.4,8.88526906590393,2476.11344027155,2.04167180240761,420.6,63.7,74.9,64.3,53.7,28.8141305539755,53.5,50.4142391661927
"Upper middle income","Latin America & Caribbean","Dominican Republic",1998,60.1,4.6,33.4,6.4,6.71447771177176,2638.34947965773,3.08639603260906,699.8,64.3,75.3,65,54.2,28.7915068208305,58.1,52.0007853795825
"Upper middle income","Latin America & Caribbean","Dominican Republic",1999,60.9,4.7,33.8,6.5,5.94004913628554,2653.34401171644,6.07518430563436,1337.8,64.8,75.7,65.6,54.8,28.8344866239679,58.1,52.227012653857
"Upper middle income","Latin America & Caribbean","Dominican Republic",2000,61.8,4.8,34.1,6.4,4.6617622800146,2869.10586072527,4.06910203731887,952.9,65.3,76,66.1,55.4,30.2135518552051,59,53.0973988898949
"Upper middle income","Latin America & Caribbean","Dominican Republic",2001,62.6,4.9,34,7.3,2.45951636772917,2977.14842791109,4.24972367772863,1079.1,65.7,76.4,66.2,56,31.7450479841841,59.1,53.7335143952552
"Upper middle income","Latin America & Caribbean","Dominican Republic",2002,63.4,5.1,35,6.8,4.49510340292099,3136.15518697774,3.38414724187599,916.8,66.2,76.9,66.7,56.6,32.7037161707345,58.6,54.0844481845537
"Upper middle income","Latin America & Caribbean","Dominican Republic",2003,64.6,5.2,34.6,6.9,-1.34570618506442,2445.43589302222,2.8486500809063,612.99,66.3,77.3,65.9,57.3,35.0030490442498,57.8,54.5742480466083
"Upper middle income","Latin America & Caribbean","Dominican Republic",2004,66,5.3,34.2,6.3,2.57013427930197,2528.57719913865,4.11799904456668,909.04,66.6,77.7,65.8,57.9,37.9246837410113,54.6,54.6107384556367
"Upper middle income","Latin America & Caribbean","Dominican Republic",2005,67.4,5.4,34.9,6.6,9.4282369467968,3970.32284040996,3.0964271903172,1122.7,67.5,78.1,67.4,58.5,43.2675960089255,55.1,56.7102788026776
"Upper middle income","Latin America & Caribbean","Dominican Republic",2006,68.7,5.5,35.4,5.7,9.1743554058408,4134.68378533407,4.01061470677686,1084.6,68.2,78.5,68.6,59,43.9686703086852,56.3,57.5606010926056
"Upper middle income","Latin America & Caribbean","Dominican Republic",2007,70,5.6,35,5.2,7.41595171481455,4707.79253191697,5.12425446246048,1667.4,68.9,78.9,69.5,59.5,43.5971229832082,56.8,57.8391368949625
"Upper middle income","Latin America & Caribbean","Dominican Republic",2008,71.3,5.7,36.3,4.8,3.20950426157955,5087.98536458932,5.66969156880657,2870,69.2,79.3,70,59.8,43.4444096660749,57.7,58.2233228998225
"Upper middle income","Latin America & Caribbean","Dominican Republic",2009,72.5,5.8,35.1,5.5,0.946155167790636,5039.40259591689,3.51277186612323,2165.4,69.4,79.7,69.9,60.1,44.0743990506778,59.2,58.9423197152033
"Upper middle income","Latin America & Caribbean","Dominican Republic",2010,73.8,5.9,36.6,5.2,8.33965105962218,5555.38972190199,3.37949139825513,2023.7,70.1,80.1,70.9,60.6,44.9598969393778,60.3,59.7913024151467
"Upper middle income","Latin America & Caribbean","Dominican Republic",2011,74.8,6,37.6,6.1,3.13342300326755,5913.43207224236,3.78685066153717,2276.7,70.4,80.4,71.2,61.1,45.18140328308,60,59.914420984924
"Upper middle income","Latin America & Caribbean","Dominican Republic",2012,75.8,6.1,38,6.7,2.71736789670562,6110.36965247193,5.62922456789122,3142.4,70.8,80.8,71.4,61.6,44.0274004518147,60.2,59.7748868022111
"Upper middle income","Latin America & Caribbean","Dominican Republic",2013,76.7,6.2,38.2,7.4,4.87520509332271,6238.13360822241,2.55240071825146,1990.5,71.2,81.2,71.8,61.9,44.0455671415522,59.7,59.777003475799
"Upper middle income","Latin America & Caribbean","Dominican Republic",2014,77.7,6.4,38.5,6.7,7.05046368965911,6608.82810187508,3.55061484455409,2208.5,72.4,81.5,72.7,64.1,44.8647431746008,61.3,60.9560896190469
"Upper middle income","Latin America & Caribbean","Dominican Republic",2015,78.6,6.5,39.2,7.6,6.9270187716221,6921.5172283795,3.12977653210886,2204.9,73.3,81.9,73.7,65.2,46.008367089771,61,61.5425101269313
"Upper middle income","Latin America & Caribbean","Dominican Republic",2016,79.4,6.7,39.6,7.3,6.65920026269582,7280.88010922762,3.32357083376019,2406.7,73.8,82.3,74.4,65.5,46.725353427761,61,61.944272694995
"Upper middle income","Latin America & Caribbean","Dominican Republic",2017,80.3,6.9,39.8,5.8,4.66670467732366,7609.33879943715,4.49748880772504,3570.7,74.1,82.6,74.9,65.7,46.8318971243178,62.9,62.6795691372953
"Upper middle income","Latin America & Caribbean","Dominican Republic",2018,81.1,7.1,40.2,5.7,6.98252758458058,8050.63044027449,3.20786379861054,2535.3,74.5,82.9,75.8,65.7,47.03333125309,61.6,62.509999375927
"Upper middle income","Latin America & Caribbean","Dominican Republic",2019,81.8,7.3,40.3,5.8,5.08717603728121,8282.1162218645,3.1756900959727,3012.8,NA,NA,NA,NA,47.2440345899122,61,NA
"Upper middle income","Latin America & Caribbean","Ecuador",1990,55.1,4.2,36.8,4.6,3.6799140527842,1489.52950926574,0.826810818532832,126,64.2,75.2,63.9,55.1,NA,NA,NA
"Upper middle income","Latin America & Caribbean","Ecuador",1991,55.7,4.3,37,4.6,4.29134239802096,1622.20824281116,0.941811624600907,160,64.5,75.9,64.4,54.9,NA,NA,NA
"Upper middle income","Latin America & Caribbean","Ecuador",1992,56.2,4.3,37.1,4.6,2.114310675128,1688.5050673671,0.983738573731403,178,64.9,76.6,64.6,55.3,NA,NA,NA
"Upper middle income","Latin America & Caribbean","Ecuador",1993,56.7,4.4,37.2,4.7,1.97321807875184,1727.75405759406,2.50133095620069,473.72,65.3,77.2,64.7,55.7,NA,NA,NA
"Upper middle income","Latin America & Caribbean","Ecuador",1994,57.3,4.4,37.4,4.8,4.25825046821244,2026.11271507455,2.537928973021,576.33,65.7,77.8,65.1,56.1,NA,NA,NA
"Upper middle income","Latin America & Caribbean","Ecuador",1995,57.8,4.5,37.5,4.8,2.25254877423716,2132.90696893928,1.85193034031665,452.48,66.1,78.4,65.1,56.5,43.8093110814424,57.7,57.1194599910994
"Upper middle income","Latin America & Caribbean","Ecuador",1996,58.3,4.6,37.6,4.8,1.73174751447954,2155.51722947965,1.98078257206972,499.68,66.3,79,65,56.7,43.7660332957298,60.1,57.9198099887189
"Upper middle income","Latin America & Caribbean","Ecuador",1997,58.8,4.6,37.9,4.8,4.32786476432231,2356.37084318401,2.57065775466879,723.95,66.7,79.6,65.4,57,44.8288341031285,61,58.6819835642719
"Upper middle income","Latin America & Caribbean","Ecuador",1998,59.3,4.7,38.7,4.8,3.26652940374666,2293.88973536506,3.10908156656419,869.98,67,80.1,65.5,57.2,44.6971122482499,62.8,59.289133674475
"Upper middle income","Latin America & Caribbean","Ecuador",1999,59.8,4.8,38.5,4.8,-4.73938579085586,1578.93353632547,3.30059048812225,648.41,66.7,80.7,64.1,57.5,44.9279209357941,62.9,59.3217096140716
"Upper middle income","Latin America & Caribbean","Ecuador",2000,60.3,4.9,38.3,4.8,1.09180156435758,1445.27932442901,-0.127889942196138,-23.4393679139981,66.9,81.2,64,57.7,47.4941543515162,59.8,59.2415796387882
"Upper middle income","Latin America & Caribbean","Ecuador",2001,60.8,5,38.1,4.3,4.01562989958492,1894.61516893932,2.2010848604506,538.56857517,67.4,81.7,64.5,58.1,48.5074489097568,55.1,58.322234672927
"Upper middle income","Latin America & Caribbean","Ecuador",2002,61.1,5.1,37.9,5,4.09677665885357,2172.1018772447,2.74357251922969,783.26100955,67.9,82.1,65,58.6,47.9401109546842,53.1,57.7386999530719
"Upper middle income","Latin America & Caribbean","Ecuador",2003,61.3,5.2,37.7,5.7,2.72287733695475,2425.85184175715,2.68713110026757,871.513414023619,68.2,82.5,65.1,59,46.1886541499445,54.1,57.63326291165
"Upper middle income","Latin America & Caribbean","Ecuador",2004,61.5,5.3,39.2,5,8.21102091734036,2691.27808061965,2.28724133046501,836.939593895645,68.7,82.9,66,59.4,48.6383166000052,54.4,58.6848283133349
"Upper middle income","Latin America & Caribbean","Ecuador",2005,61.7,5.4,38.8,3.8,5.29130826699402,3002.13686727475,1.18874605515093,493.413835545644,69.2,83.3,66.6,59.8,48.1642236719321,52.9,58.2792671015796
"Upper middle income","Latin America & Caribbean","Ecuador",2006,61.9,5.5,39,3.5,4.40352643383186,3328.88297239765,0.579950851142313,271.42885253,69.5,83.6,67,60,46.5840659535661,54.6,58.4352197860698
"Upper middle income","Latin America & Caribbean","Ecuador",2007,62.1,5.6,39,3.1,2.19006397224541,3567.83643782206,0.380084250544775,193.87252693,70.6,83.9,67.1,62.6,45.3744744736064,55.3,58.6823423420819
"Upper middle income","Latin America & Caribbean","Ecuador",2008,62.3,5.8,39.1,3.9,6.3571305999083,4249.01926210976,1.71204486362154,1057.40402015482,71.1,84.2,68,62.7,43.3053230399585,55.2,58.2049302453209
"Upper middle income","Latin America & Caribbean","Ecuador",2009,62.5,5.9,39,4.6,0.566491592100093,4231.61579767847,0.493652335536362,308.629890109,71.2,84.5,67.9,63,42.4137261775803,52.5,57.1941178532741
"Upper middle income","Latin America & Caribbean","Ecuador",2010,62.7,6,38.6,4.1,3.52529866894027,4633.59035839904,0.23850542024117,165.893320363638,71.6,84.8,68.3,63.5,43.3882934471457,49.3,56.6864880341437
"Upper middle income","Latin America & Caribbean","Ecuador",2011,62.9,6.1,38.4,3.5,7.86814091910996,5200.55579014874,0.814974200589349,646.084358687904,74.2,85.1,69.1,69.5,44.1374908124337,47.1,57.1979139103968
"Upper middle income","Latin America & Caribbean","Ecuador",2012,63,6.2,39,3.2,5.641962066712,5682.04500655353,0.645345741976643,567.41730085638,74,85.4,69.8,68.1,45.1518033932782,48.3,57.8088743513168
"Upper middle income","Latin America & Caribbean","Ecuador",2013,63.1,6.3,38.7,3.1,4.94651126690626,6056.3308269681,0.764305489903436,727.081206263418,75.1,85.7,70.3,70.4,45.7237344768531,46.9,57.9737870097226
"Upper middle income","Latin America & Caribbean","Ecuador",2014,63.3,6.4,38.1,3.5,3.78886854920833,6377.09153014217,0.759282221720075,772.389946091118,75,86,70.6,69.5,46.0580943952727,48,58.3640949852485
"Upper middle income","Latin America & Caribbean","Ecuador",2015,63.4,6.6,39.5,3.6,0.0988726083462836,6124.49164262072,1.33215455916871,1322.70133730748,75.8,86.4,70.3,71.7,47.4263692017772,49.2,59.4412440938665
"Upper middle income","Latin America & Caribbean","Ecuador",2016,63.5,6.8,41,4.6,-1.22638398463877,6060.09332904415,0.756615269699874,756.14386812224,75.6,86.7,69.9,71.4,49.4495701462092,48.6,59.8148710438628
"Upper middle income","Latin America & Caribbean","Ecuador",2017,63.7,7,41.2,3.8,2.36838652633651,6213.50127649921,0.598836234038888,624.561412259196,75.7,87.1,69.9,71.4,51.6778407775554,49.3,60.7466855666
"Upper middle income","Latin America & Caribbean","Ecuador",2018,63.8,7.2,40.8,3.5,1.28929193290499,6295.93539868079,1.35361190471288,1455.97214523622,75.8,87.4,69.8,71.4,51.9559637720779,48.5,60.6167891316234
"Upper middle income","Latin America & Caribbean","Ecuador",2019,64,7.4,40.9,4,0.0537188288209904,6183.82382482173,0.872730921815421,937.624269513027,NA,NA,NA,NA,52.1062360983821,46.9,NA
"Lower middle income","Middle East & North Africa","Egypt",1990,43.5,4.6,23,9.4,5.66702915073417,765.642046377923,1.70781419624217,722,54.6,68.6,61.2,38.9,NA,NA,NA
"Lower middle income","Middle East & North Africa","Egypt",1991,43.3,4.6,23,9.4,1.12540459483199,651.077581654641,0.676690666666667,191,55.1,69.2,61.5,39.2,NA,NA,NA
"Lower middle income","Middle East & North Africa","Egypt",1992,43.2,4.7,23.1,8.9,4.47285918939831,713.452523933266,1.09661732566499,455,55.7,69.8,61.8,40,NA,NA,NA
"Lower middle income","Middle East & North Africa","Egypt",1993,43.1,4.7,23.2,10.9,2.90079079353305,777.857709121717,1.05842525773196,493,56.3,70.5,62,40.8,NA,NA,NA
"Lower middle income","Middle East & North Africa","Egypt",1994,42.9,4.7,23.6,10.9,3.97317218537407,849.452499105263,2.42013257142857,1213,56.9,71.2,62.2,41.6,NA,NA,NA
"Lower middle income","Middle East & North Africa","Egypt",1995,42.8,4.8,22.7,11,4.64245877018408,965.110730046032,0.994028431372549,505,57.6,72,62.6,42.4,28.3234931043154,45.7,45.8070479312946
"Lower middle income","Middle East & North Africa","Egypt",1996,42.7,4.8,22.1,9,4.98873056985474,1063.33309452077,0.940414995640802,631,58.4,72.7,63.1,43.3,29.2187465083723,52,48.2456239525117
"Lower middle income","Middle East & North Africa","Egypt",1997,42.7,4.9,21.6,8.4,5.49235474011323,1208.71990101581,1.13537589319293,761.35,59.1,73.4,63.6,44.2,30.3677851526168,54.5,49.620335545785
"Lower middle income","Middle East & North Africa","Egypt",1998,42.7,4.9,21.1,8,5.57549746115961,1281.39671994505,1.26843702157272,1031,59.2,73.9,64.2,43.8,30.2248737632664,55.8,50.0607954623133
"Lower middle income","Middle East & North Africa","Egypt",1999,42.8,4.9,21.5,7.9,6.05343878260187,1343.551962788,1.1743928153446,1027.8,60.5,74.4,64.7,46.1,30.5401555269577,58,51.2553799914206
"Lower middle income","Middle East & North Africa","Egypt",2000,42.8,4.9,21.7,9,6.37000383423161,1450.47624243298,1.23699720670391,1184,61.1,74.8,65.3,46.8,30.8989907759611,51.7,49.6996972327883
"Lower middle income","Middle East & North Africa","Egypt",2001,42.8,4.9,22.1,9.3,3.53525196931787,1391.70784569174,0.522267242821299,497.5,61.6,75.1,65.6,47.6,32.9669069580502,51.5,50.4467387540817
"Lower middle income","Middle East & North Africa","Egypt",2002,42.9,4.9,20.9,10,2.39020402784614,1228.93797488055,0.736363077329111,619.1,62.1,75.3,65.7,48.4,34.477158666875,54.1,51.8264809333958
"Lower middle income","Middle East & North Africa","Egypt",2003,42.9,4.9,21.2,11,3.19345473897896,1138.66467322337,0.286284498203593,216.7,62.3,75.6,65.8,48.7,34.6385737644316,55.3,52.3282387959961
"Lower middle income","Middle East & North Africa","Egypt",2004,43,4.9,21.4,10.3,4.0920716120453,1063.00366302957,1.58957074593035,1094.4,62.9,75.8,66.2,49.7,35.5426777098154,55.5,52.8728033129446
"Lower middle income","Middle East & North Africa","Egypt",2005,43,4.9,21.7,11.2,4.47174446860463,1187.51968978388,5.99381895636026,5283.6,63.5,76.1,66.4,50.7,34.650256125875,55.8,52.8950768377625
"Lower middle income","Middle East & North Africa","Egypt",2006,43.1,4.9,22.1,10.5,6.84383819698924,1398.19062441416,9.34352716852841,9894.4,64.3,76.3,67.3,51.8,34.2081884944837,53.2,52.2757898816784
"Lower middle income","Middle East & North Africa","Egypt",2007,43.1,4.8,23.6,8.8,7.08782742739524,1667.843720526,8.8735379189044,10913.3,65.1,76.6,68.1,52.9,33.3312894814235,54.4,52.6660535110937
"Lower middle income","Middle East & North Africa","Egypt",2008,43.1,4.8,22.4,8.5,7.15628356351688,2044.52785549853,5.8314126186488,7574.4,65.9,76.9,68.9,54,34.1532803817856,58.5,54.4359841145357
"Lower middle income","Middle East & North Africa","Egypt",2009,43,4.8,23.3,9.1,4.67359980040543,2329.23947996771,3.55144230282096,6140.4,66,77.2,69.2,54,34.2973365850536,58,54.4092009755161
"Lower middle income","Middle East & North Africa","Egypt",2010,43,4.8,23,8.8,5.14723485873294,2644.81703909751,2.91728670976297,5210.1,66.6,77.5,69.3,55.1,34.5198722980241,59,54.9759616894072
"Lower middle income","Middle East & North Africa","Egypt",2011,43,4.9,22.5,11.8,1.76457194925801,2791.95496186249,-0.204532287214645,-1108.2,66.9,77.8,69.1,55.6,36.0497695929107,59.1,55.5449308778732
"Lower middle income","Middle East & North Africa","Egypt",2012,42.9,4.9,22.8,12.6,2.22619979662136,3232.64889178794,1.0014219054159,2586.6,67.6,78.1,69.2,57.1,37.9505431891249,57.9,56.0084962900708
"Lower middle income","Middle East & North Africa","Egypt",2013,42.9,5,23.4,13.2,2.18546605471231,3264.37878715277,1.45266805633197,3891.2,68.1,78.4,69.1,58.3,39.5572656935972,54.8,55.7471797080792
"Lower middle income","Middle East & North Africa","Egypt",2014,42.8,5.1,23.7,13.1,2.91591187883584,3378.83135785555,1.50957522535211,4359.5,68.3,78.6,69.2,58.6,41.7350522967488,52.9,55.9105156890246
"Lower middle income","Middle East & North Africa","Egypt",2015,42.8,5.1,23.4,13.1,4.37201907940117,3598.9709482021,2.08152713449814,6743.5,69,78.9,69.7,59.7,42.8814454279,55.2,57.1977669617033
"Lower middle income","Middle East & North Africa","Egypt",2016,42.7,5.1,23.8,12.4,4.34664345337816,3525.02016450058,2.43500218055658,7900.2,69.5,79.2,70,60.4,43.7177693025246,56,57.8619974574241
"Lower middle income","Middle East & North Africa","Egypt",2017,42.7,5.2,23.5,11.7,4.18122100091018,2440.51017311107,3.14769401613833,7209.7,69.6,79.5,70.3,60.5,44.6983952545733,52.6,57.229518576372
"Lower middle income","Middle East & North Africa","Egypt",2018,42.7,5.2,23.5,11.6,5.31412103746398,2549.13225178609,3.24490634583315,7817.811,70,79.7,70.6,60.8,45.1402331004561,53.4,57.7087365968035
"Lower middle income","Middle East & North Africa","Egypt",2019,42.7,5.3,23.6,10.8,5.55768388791593,3020.03134971543,2.97191266031603,8605.068,NA,NA,NA,NA,45.5123268198401,52.5,NA
"Lower middle income","Latin America & Caribbean","El Salvador",1990,49.3,4.3,34.5,7.5,4.8315603853172,914.130927454167,0.039403330687564,1.89827208566561,52.9,67.7,57.1,38.2,NA,NA,NA
"Lower middle income","Latin America & Caribbean","El Salvador",1991,49.8,4.4,34.7,7.5,1.4943587482697,983.180031889496,0.479414650509057,25.180498960499,53.3,69,57.1,38.4,NA,NA,NA
"Lower middle income","Latin America & Caribbean","El Salvador",1992,50.3,4.5,35.3,7.9,7.01804627210294,1073.31104515,0.263348136437545,15.3094787202233,54.4,70.2,58.1,39.6,NA,NA,NA
"Lower middle income","Latin America & Caribbean","El Salvador",1993,51.4,4.6,36.5,9.9,5.81923480154754,1216.70106258527,0.245978770106455,16.4320440179603,55.5,71.2,58.7,40.8,NA,NA,NA
"Lower middle income","Latin America & Caribbean","El Salvador",1994,52.7,4.7,37.4,7.7,4.68978436162118,1380.7076298666,NA,NA,56.4,72,59.3,42,NA,NA,NA
"Lower middle income","Latin America & Caribbean","El Salvador",1995,54,4.8,36.7,7.7,4.73495957444032,1585.10945883523,0.426333155458645,38.0372185997811,57.3,72.7,59.9,43.2,26.6816412917295,69.1,52.1744923875188
"Lower middle income","Latin America & Caribbean","El Salvador",1996,55.3,4.9,36.5,7.7,0.817680480790784,1684.78598536575,NA,-7.19588806396345,58.1,73.3,59.8,44.7,26.5720244059996,70.1,52.7082739884665
